ptx,pty,docIds,idShort,title,pubDate,category,terms1,stems,firms,keywordsFound
4.544680389,-31.75009767,1647814817_936315,573,Manufacturing_manufacturing-trends-2019,1/2/2019,Manufacturing,human-robot,human-robot,,supply chain
-27.86688504,-35.43704748,1647814443_5822072,574,Manufacturing_manufacturing-trends-2021,1/5/2021,Manufacturing,2021;greater,2021;greater,,supply chain
25.74742989,33.28962,1647814318_5770903,575,Manufacturing_manufacturing-trends-2022,1/18/2022,Manufacturing,capable;tiered,capabl;tier,,wind;wind turbine;turbine
-4.834446269,-37.54942707,1647554871_4036293,576,Manufacturing_mars-habitat,10/22/2021,Manufacturing,york–based;sunlight;site,york–bas;dirt;situ,,
29.76289717,-24.68654034,1647814965_1067128,577,Manufacturing_metal-casting-and-additive-manufacturing,12/5/2017,Manufacturing,castings;pour;hubs;frames;one;michigan’s;a380,cast;pour;hub;frame;foundri;aristo;a380,,
46.5801671,50.53614947,1647814646_6021752,578,Manufacturing_micro-museum,1/22/2020,Manufacturing,think;exciting;paul;science;suited;museum;fair;smallest;backgrounds;intersection;exhibiting;mollusk;copying;awesome;poorly;micro;second,think;excit;paul;scienc;sort;museum;fair;smallest;background;intersect;exhibit;mollusk;copi;awesom;poorli;micro;yeah,,
-13.00326655,-3.115337925,1647814395_8089366,579,Manufacturing_misumi,6/15/2021,Manufacturing,catalog;fax;order-made,catalog;fax;order-mad,,social;supply chain
27.12393106,-56.34170169,1647814800_6902134,580,Manufacturing_mobility-design,3/8/2019,Manufacturing,disabilities;independent;wheelchair;bro;elderly;carts;lightest,disabl;independ;wheelchair;bro;elderli;cart;lightest,,social
-10.48738666,-56.828494,1647554839_516099,581,Manufacturing_modern-factory-design,1/10/2020,Manufacturing,integrated;meps;rwth;aachen;gmbh,integr;mep;rwth;aachen;gmbh,,bim
-23.19556751,35.82933543,1647814615_1519554,582,Manufacturing_mono-car,3/3/2020,Manufacturing,compressed;mill;strength-to-weight;mono;wheel;ian;kilograms;liverpool;chassis;bac;neill,weight;mill;strength-to-weight;mono;wheel;ian;kilogram;liverpool;chassi;bac;neill,,
-38.89740034,12.68616125,1647554868_3835292,583,Manufacturing_mosquito-drone,12/18/2018,Manufacturing,flight;drones;releases;overemphasizing;males;insects;reinvigorating;hectare;mosquitoes;mosquito-borne;werobotics,flight;drone;releas;steril;male;insect;reinvigor;hectar;mosquito;mosquito-born;werobot,,
-5.85910053,-7.441648122,1647814642_5974858,584,Manufacturing_motorcycle-ambulance,1/23/2020,Manufacturing,hks;technicians;health-care;safest;rosy;emily;foster;tranche;pregnant;lifesaving;tanzania;tanzanian,young;technician;health-car;safest;rosi;emili;community-cent;motorcycl;pregnant;lifesav;tanzania;tanzanian,,
-4.370568223,1.553853908,1647554873_948838,585,Manufacturing_mulago-foundation,11/25/2019,Manufacturing,photo;face;per;wood;cleaning;cooks;household;starr;pellets,famili;buy;per;stove;clean;cook;household;starr;pellet,,social;air pollution;indoor air pollution;environmental;sawdust
-17.20457347,25.7347966,1647815160_1911993,586,Manufacturing_multigenerational-manufacturing-workforce,7/16/2015,Manufacturing,forward;war;grew;millennials;lie;boomers;lonely;20-something,engin;war;grew;millenni;lie;boomer;lone;20-someth,,
-5.344810212,22.54635895,1647814314_5757904,587,Manufacturing_nelumbox,1/25/2022,Manufacturing,sunlight;voigt,dirt;voigt,,
-91.05130695,-41.34802901,1647813920_5728154,588,Manufacturing_net-impact,2/15/2016,Manufacturing,impact;interdisciplinary;net;chapter;campuses;impact-design,impact;interdisciplinari;net;chapter;campus;impact-design,,social;environmental
-25.304961,-10.74963099,1647815151_875888,589,Manufacturing_new-factors-affecting-product-design,8/12/2015,Manufacturing,that’s;ebook,wool;ebook,,
-27.66823803,53.7241736,1647815181_9845924,590,Manufacturing_new-industrial-revolution-can-manufacturing-learn-a-lesson-from-farm-to-table,1/8/2015,Manufacturing,,,,social;environmental
5.427737369,-24.20209255,1647814333_6432278,591,Manufacturing_nikko-scales,1/5/2022,Manufacturing,trial;scale;cad;formats;rediscover;switch;look;cae;members,trial;scale;cad;format;rediscov;switch;workload;cae;aoki,,
32.5072768,-16.84272833,1647554869_6814582,592,Manufacturing_on-demand-packaging,4/17/2019,Manufacturing,box;job;back;corrugated;shipments;right-sizing;low;on-demand,box;size;packag;corrug;shipment;right-siz;width;on-demand,,environmental;recycling;supply chain;air pollution
27.52344501,-18.28049365,1647815166_6893926,593,Manufacturing_paleontology-technology-3d-laser-scanner,5/13/2015,Manufacturing,two-dimensional;scanner;remake;giant;replica;cheap;smithsonian’s;tortoise;specimen,two-dimension;scanner;remak;giant;replica;fossil;smithsonian;tortois;specimen,,wind
7.723628336,6.691257603,1647814778_4118924,594,Manufacturing_philippe-starck-designs,4/9/2019,Manufacturing,dream;artificial;bags;love;beaten;philippe;bearable;kasparov,dream;intellig;chair;love;beaten;starck;bearabl;kasparov,,
2.937215684,11.78175786,1647813643_779278,595,Manufacturing_plastic-problem,12/21/2020,Manufacturing,made;recycling;waste;made;items;trash;inefficient;macarthur;single-use;fork,reusabl;recycl;wast;plastic;item;landfil;ineffici;macarthur;single-us;fork,,recycling;environmental;social;esg
-20.71392598,-2.714684518,1647815091_0327647,596,Manufacturing_plm-implementation,3/8/2016,Manufacturing,implemented;scope;roi;plm,implement;scope;roi;plm,,
1.54774704,-19.21380378,1647815137_523187,597,Manufacturing_presenting-design-concepts-a-primer-for-mechanical-engineers,9/8/2015,Manufacturing,we’re;hiding;audience;new;technical;concept;school;pitch;ideas;meat;beforehand;nontechnical;testimony,present;hide;audienc;question;technic;concept;prepar;pitch;thoroughli;meat;beforehand;nontechn;testimoni,,
-57.24983837,-39.60386481,1647814634_4270513,598,Manufacturing_private-rocket,2/13/2020,Manufacturing,every;interstellar;altitude;apollo,rocket;interstellar;altitud;apollo,,social
19.55889032,45.05103151,1647814718_4712574,599,Manufacturing_product-design-engineer,8/6/2019,Manufacturing,jack’s;davis,jack;davi,,
8.500042208,-0.72345706,1647815047_5534563,600,Manufacturing_product-innovation-platform,8/11/2016,Manufacturing,leap;production;platforms;cycle;embraced;mass-customization,leap;product;platform;cycl;embrac;mass-custom,,life cycle
-1.42102342,-26.83150955,1647814823_121978,601,Manufacturing_product-innovation,12/11/2018,Manufacturing,something;asking;might;milestones;david;gladwell,someth;ask;might;mileston;david;gladwel,,
-41.29379029,-8.125448338,1647554864_837597,602,Manufacturing_prosthetic-technology,10/6/2021,Manufacturing,prototypes;exoskeleton;sensations;limbs,prosthet;exoskeleton;sensat;limb,,social
5.96204894,15.81767214,1647814691_11861,603,Manufacturing_prosthetics-in-india,10/9/2019,Manufacturing,hardware;social;conxtech;start-ups;durable;attached;latest;socket;prototypes;decreased;also;knee;kumar,hardwar;social;connector;start-up;durabl;attach;latest;socket;prosthet;gram;ampute;wrist;kumar,,social;agriculture
-14.1691412,-28.52192877,1647814982_8074243,604,Manufacturing_proton-beam-therapy,9/10/2021,Manufacturing,treat;clinic;size;advancement;course;accelerated;linear;cancer;111;particle;geneva;therapy;tumor;therapist;radiotherapy;boston,treat;clinic;beam;advanc;treatment;acceler;linear;cancer;111;particl;geneva;therapi;tumor;therapist;radiotherapi;cyclotron,,
17.062373,-1.618794201,1647554852_3531134,605,Manufacturing_proximity-designs-improves-farmers-lifestyles-and-incomes,4/20/2015,Manufacturing,lifestyles;income;proximity;entries;taylor;buzzword,lifestyl;incom;proxim;entri;taylor;buzzword,,social;agriculture
-65.22815898,-31.03971196,1647814561_9697118,606,Manufacturing_quarantine-daily-routine,5/1/2020,Manufacturing,rachel;offices,rachel;cottag,,
-39.67187349,11.1526745,1647814834_6922748,607,Manufacturing_rachel-rosenkrantz,12/4/2018,Manufacturing,technology;guitar;hug;scary,instrument;guitar;hug;scari,,
0.788671123,4.051074474,1647812680_36897,608,Manufacturing_resilient-business,10/13/2020,Manufacturing,three;decisive;shapes;financial;predict;talk;six;scenarios;consistently;prince;impatient;juneau;reset;cfo;standards;climate-related,three;decis;got;financi;predict;talk;six;scenario;consist;princ;impati;out—and;reset;cfo;disclosur;climate-rel,,environmental;supply chain;social;esg
47.39404202,0.697225005,1647814474_8128998,609,Manufacturing_resilient-supply-chain,11/2/2020,Manufacturing,i’ve;supply-chain;supply;chains;suppliers;tiered;restructure,recommend;supply-chain;suppli;chain;supplier;tier;restructur,,supply chain
-24.11128157,-9.675970248,1647814731_8244164,610,Manufacturing_reskilling,7/19/2019,Manufacturing,reskilling;retrain;stanley,reskil;retrain;stanley,,
3.756751756,12.28349526,1647814913_4382768,611,Manufacturing_reverse-mentoring,5/30/2018,Manufacturing,older;reverse;younger;mill;guys,older;revers;younger;mill;reverse-mentor,,
-16.08493659,18.2622819,1647814852_4744434,612,Manufacturing_robot-contest-sakura-tempesta,10/3/2018,Manufacturing,competition;activity;solicited;members;12th;days;participation;yuki;frcs;fundraising;sakura,competit;activ;solicit;member;12th;season;particip;yuki;frc;fundrais;sakura,,
-19.85249178,12.52562002,1647814830_8321085,613,Manufacturing_robot-sculpture,12/5/2018,Manufacturing,artist;sculpture;samples;stonework;carves;marble;sculptor;digital-design,artist;sculptur;stone;stonework;carv;marbl;sculptor;digital-design,,
5.406079703,-17.63472428,1647814685_7915998,614,Manufacturing_robot-technology,10/22/2019,Manufacturing,outside;really;maybe;paul;force;fluid;creating;cup;could;robots;voice;arm;welcome;assumed;underwater;grab;breezes;pneumatics;covid-19;mass-manufactured;unstructured;imparts;gripper;otherlab,outsid;realli;mayb;paul;forc;fluid;precis;cup;pick;robot;hey;arm;welcom;cheap;underwat;grab;breez;pneumat;inflat;mass-manufactur;unstructur;impart;gripper;otherlab,,wind
-9.738738228,4.978169234,1647814537_8225794,615,Manufacturing_robotics-in-health-care,5/19/2020,Manufacturing,alongside;case;project;drones;flashes;dear;human-robot;salad,alongsid;case;deliveri;drone;flash;dear;human-robot;salad,,social
-27.12659118,-37.59686,1647815059_146321,616,Manufacturing_robots-in-the-workforce,7/14/2016,Manufacturing,distanced;revved,workforc;rev,,
13.35120485,9.497546508,1647814848_5158756,617,Manufacturing_robots-playing-music,10/12/2018,Manufacturing,sound;music;sonic;styrofoam;bubbly;simon;drum;tripod,sound;music;sonic;styrofoam;bubbl;simon;drum;tripod,,
-0.828721909,-13.1287257,1647814748_2339897,618,Manufacturing_shape-memory-alloys,5/29/2019,Manufacturing,alloys;important,alloy;teeth,,
23.52999496,-2.001688529,1647814921_2218177,619,Manufacturing_skateboard-trucks-topology-optimization,4/23/2018,Manufacturing,trucks;philippe;skateboarding;manger;hate,truck;philipp;skateboard;manger;downhil,,
9.186129921,7.059017283,1647814485_569416,620,Manufacturing_skills-gap-in-manufacturing,7/7/2021,Manufacturing,course;reading;skills;engaged;short;hands-on;gaps;reskilling;mit;technology-driven;steinberg,cours;onlin;skill;talent;short;hands-on;gap;reskil;mit;technology-driven;hart,,
-47.21560193,20.13203232,1647814782_227598,621,Manufacturing_skull-implants,3/27/2019,Manufacturing,please;carlos;skulls;implanted;biomedical;biocompatible,pleas;carlo;skull;implant;biomed;biocompat,,
1.728169648,-8.391760419,1647814709_8402338,622,Manufacturing_small-manufacturing-business,8/20/2019,Manufacturing,you’re;phil;cutting;fusion;van;father;gorgeous;router;executive,sign;phil;cnc;fusion;van;father;gorgeou;router;jeremi,,social
-16.99200214,51.61353496,1647814429_140467,623,Manufacturing_smart-factory,1/28/2021,Manufacturing,boardroom;smart-factory,boardroom;smart-factori,,
12.50353331,5.561946274,1647814956_2843966,624,Manufacturing_smart-lock-akerun,1/17/2018,Manufacturing,key;interface;space;inc;avoid;key;motherboard;readers;firmware,key;web;door;inc;lock;card;motherboard;reader;firmwar,,
37.98983537,-9.325180556,1647554879_248143,625,Manufacturing_smart-manufacturing,10/29/2020,Manufacturing,manufacturers;initial;study;apple;introduced;smart;ongoing;input;backbone;revolution;telling;processor;deloitte;srinath;cobots;smart-factory;volkswagen;dfm;maas;operating;mapi,manufactur;initi;studi;ecosystem;introduc;smart;ongo;input;backbon;revolut;decision-mak;processor;deloitt;jonnalagadda;cobot;smart-factori;volkswagen;dfm;maa;factory-floor;mapi,,supply chain;environmental
24.26457058,-27.60759172,1647554862_0028365,626,Manufacturing_snowmaking,3/30/2017,Manufacturing,cubic;chamber;snow;resort;discharge;ski;austria;snowfall;catches,cubic;chamber;snow;resort;gun;ski;austria;snowfal;droplet,,environmental
39.38494268,-25.4426078,1647554818_77104,627,Manufacturing_soft-skills-for-engineers-designers,6/3/2015,Manufacturing,skills;containers;soft;critical;tones;gentle;creeping,skill;convey;soft;messag;tone;gentl;creep,,
-0.695649788,-29.37225342,1647554827_5846317,628,Manufacturing_software-competency,2/16/2017,Manufacturing,chicken;avant-garde;mainstays;anderson;added,chicken;avant-gard;amazon;anderson;sono,,
-10.43458726,4.009436226,1647554818_9272878,629,Manufacturing_software-subscription,6/17/2015,Manufacturing,netflix’s;we’re;dreamers;blockbuster,netflix;subscrib;wolf;blockbust,,supply chain
4.362928355,-31.4692953,1647814806_1038926,630,Manufacturing_spine-protector,5/1/2019,Manufacturing,bodies;absorbing;force;range;rotate;restrictions;math;spine;protector;injuries;coiled;graz;spinal,bodi;absorb;forc;rang;rotat;restrict;biomechan;spine;protector;injuri;cord;graz;spinal,rsp,
-23.96646304,49.3520676,1647814382_1787448,631,Manufacturing_sram-crank-arm,7/28/2021,Manufacturing,king;bicycle;cranking;sram;pedal,king;bicycl;crank;sram;pedal,,
12.88563446,10.62736676,1647814931_9068851,632,Manufacturing_steelcase-design,3/29/2018,Manufacturing,grand;horizon;tours;connect;steelcase;dealers,grand;horizon;tour;emot;steelcas;dealer,,
-23.92235068,17.31033851,1647814682_0009356,633,Manufacturing_supply-chain-fraud,11/7/2019,Manufacturing,procurement;vendors;stages;running;energy;transactions;space;cash;goals;fraud;falcons;invoices;unsupervised;battle;personas;learning;erp,procur;vendor;supervis;detect;purchas;transact;requisit;cash;score;fraud;falcon;invoic;unsupervis;fraudul;persona;fico;erp,,supply chain
-1.613179463,-12.32807711,1647813831_709203,634,Manufacturing_surfboard-design,6/14/2018,Manufacturing,board;meaning;friendly;surfing;foam;ride;polyurethane,board;flow;friendli;surf;foam;ride;polyurethan,,environmental
-17.70408693,-33.87359824,1647814714_6408403,635,Manufacturing_surgical-simulation,10/25/2021,Manufacturing,resident;goals;radiation;procedures;invasive;job;surgical;punctured;kidney;nonexpert;urologists,resid;score;radiat;procedur;invas;surgeon;surgic;punctur;kidney;nonexpert;urologist,,
-23.73201241,6.611297328,1647554877_6378722,636,Manufacturing_sustainability-in-manufacturing-industry,9/23/2020,Manufacturing,leed;lightweight;greener;joris;laarman;geurtjens,certif;lightweight;greener;jori;laarman;geurtjen,,supply chain;environmental;renewable energy
-22.48211898,5.335462124,1647813730_4395876,637,Manufacturing_sustainable-agriculture-practices,2/6/2020,Manufacturing,proximity;myanmar;mccarthy;taylor;shrink-wrapped;din;yetagon;aung;simple,proxim;myanmar;mccarthi;taylor;shrink-wrap;din;yetagon;aung;drip,,agriculture;social;environmental
-22.49164268,23.84374251,1647813704_882529,638,Manufacturing_sustainable-consumption,5/26/2020,Manufacturing,phone;consumption;economic;jensen;reverting;habits;veneer,phone;consumpt;growth;jensen;revert;habit;veneer,,social;recycling;environmental
16.99309863,-15.81654103,1647813566_2631738,639,Manufacturing_sustainable-sunglasses,8/17/2021,Manufacturing,timely;bottles;circular;sunglasses;pairings,fashion;bottl;circular;sunglass;pair,,recycling
-34.75966621,-13.52980752,1647554872_9956694,640,Manufacturing_sustainable-supply-chain,9/27/2019,Manufacturing,blockchain;supply;greenhouse-gas;chains;conscientiousness,blockchain;suppli;greenhouse-ga;chain;conscienti,,supply chain;social;environmental
-35.22768986,-41.03760964,1647814942_1563425,641,Manufacturing_symplexity,3/1/2018,Manufacturing,manufactured;acid-wash;surface;mathematical;sir;shiny;human-robot;metrology;symplexity’s,finish;polish;surfac;mathemat;sir;shini;human-robot;metrolog;symplex,,
0.81218456,10.95404471,1647554860_8934085,642,Manufacturing_synthetic-biology,2/2/2017,Manufacturing,tells;scientist;strain;dna;synthetic;toxic;smell;genetic;version;platt;fermentation;malaria;molecule;acid;cosmetic;toy,pizza;scientist;strain;dna;synthet;chemic;smell;genet;lego;platt;ferment;malaria;molecul;acid;cosmet;shark,,
-20.54557956,-42.63440112,1647813940_5854135,643,Manufacturing_tayasola-empowers-kenyans-to-create-energy-into-eternity,12/3/2014,Manufacturing,airborne;human;consolidates;kenya;lantern;burn;kenyan,ill;bone;consolid;kenya;lantern;kerosen;kenyan,,social;solar;environmental;renewable energy;turbine
-10.58480783,-28.02568968,1647554817_8175318,644,Manufacturing_the-era-of-connection-is-coming,9/9/2014,Manufacturing,era,era,,social;supply chain
5.375555545,-24.38543498,1647554829_8879273,645,Manufacturing_the-future-of-work,11/14/2017,Manufacturing,civil-engineering;atms,civil-engin;atm,,recycling
13.88554637,33.5156405,1647814668_8842764,646,Manufacturing_thermotex,12/5/2019,Manufacturing,fusion;hurdles,fusion;hurdl,,
-3.078923796,19.89343167,1647815098_7579024,647,Manufacturing_thinking-in-3d,2/17/2016,Manufacturing,scott,scott,,
7.015736632,-48.73452507,1647815021_880739,648,Manufacturing_thomas-edison-accomplishments,9/2/2021,Manufacturing,invention;accomplish;transmittance;gallery;telephone;bulbs;telegraphic;research-and-development;incandescent;know;hunter;menlo;edison;wizard;phonograph;1879,invent;accomplish;transmitt;laboratori;telephon;bulb;telegraph;research-and-develop;incandesc;inventor;hunter;menlo;edison;wizard;phonograph;1879,,
-44.08771653,-13.96270468,1647815025_6947484,649,Manufacturing_titan-manufacturing,2/28/2017,Manufacturing,much;angeles;titan;gilroy’s,terabyt;machinist;titan;gilroy,,
5.704982567,14.0060907,1647814435_973667,650,Manufacturing_treating-pelvic-floor-disorders,1/20/2021,Manufacturing,floor;inserts;medical;complicating;like;tissue;patients;tubular;disorders;ultrasound;urinary,floor;insert;medic;complic;pain;tissu;patient;caviti;disord;ultrasound;urinari,,
-25.65021317,-6.391658943,1647814770_2443829,651,Manufacturing_trexo-robotics,4/16/2019,Manufacturing,muscle;deform;like;walk;child;facilities;upright;cerebral,muscl;deform;pain;walk;child;ben;upright;cerebr,,social
26.90616545,-1.503356146,1647554815_7069235,652,Manufacturing_typhoon-proof-wind-turbine,10/28/2021,Manufacturing,larger;islands;wind;power;minds;blades;venture;wind;tourism;philippines;diesel;heavy-duty;okinawa;mass-production;hydrogen-based;challenergy;1-kilowatt;10-kilowatt,larger;island;wind;power;fit;blade;ventur;turbin;tourism;philippin;diesel;heavy-duti;okinawa;mass-product;hydrogen-bas;challenergi;1-kilowatt;10-kilowatt,,wind;turbine;wind turbine;renewable energy;environmental;solar
-10.96269572,-11.5409091,1647814459_6884294,653,Manufacturing_upskilling-employees,11/25/2020,Manufacturing,reskilling;college;upskilling;asia-pacific;vocational;debug;officials,reskil;colleg;upskil;asia-pacif;vocat;debug;subcommitte,,
-25.27269003,-12.20072617,1647554814_6756265,654,Manufacturing_vaccine-management-in-emerging-markets,9/2/2021,Manufacturing,project;boosts;temperatures;cold;identification;reliability;fowler;vaccine;even;initial;life-saving,deliveri;immun;temperatur;cold;identif;reliabl;fowler;vaccin;biometr;rollout;life-sav,,
-7.573041828,2.58187867,1647814565_9041579,655,Manufacturing_ventilator-production,4/30/2020,Manufacturing,seating;masks;italian;charlotte;solidarity;ventilated;suitable;pressure-release;consortiums;decathlon;lamborghini;700-horsepower;isinnova;need;physicians,seat;mask;italian;charlott;solidar;ventil;suitabl;valv;consortium;decathlon;lamborghini;supercar;isinnova;snorkel;physician,,
-65.74983141,-34.60059645,1647814546_1573591,656,Manufacturing_ventilator-project,5/15/2020,Manufacturing,highest;mantel;watertower,highest;mantel;watertow,,
-83.60263887,-54.86892357,1647812696_689452,657,Manufacturing_vr-training-in-the-workplace,3/16/2022,Manufacturing,virtual;that’s;repeated;likens;glue,virtual;interperson;repeat;liken;glue,,bim
3.860286141,7.084867667,1647813924_6512551,658,Manufacturing_water-conservation,2/8/2016,Manufacturing,waste;sealing;pitting;staples;flush;digest;madagascar;cartridge,wast;seal;pit;toilet;flush;digest;madagascar;cartridg,,
5.712067902,-23.47242538,1647813848_9030118,659,Manufacturing_water-sanitation-and-hygiene,3/22/2018,Manufacturing,fire;stowed;washing;orphanage;natural-disaster;garden;vandals;drinking-water;filtration;kathmandu;handwashing;management;unicef,station;stow;wash;orphanag;intervent;splash;vandal;drinking-wat;filtrat;kathmandu;handwash;hygien;unicef,,sustainable development;social
53.84404561,-51.76478357,1647814895_6064808,660,Manufacturing_wendell-castle,7/12/2018,Manufacturing,branches,castl,,
9.22110907,7.230261256,1647814352_1636531,661,Manufacturing_what-is-generative-design,1/28/2022,Manufacturing,design;use;traditionally;manufacturers;materiality;make;performing;parameters;technique;additional;general;parachuting;geometry;costs;prototype;reduction;lightweight;incremental;yielding;lighter;pursues;countless;coming;narrowed;vastly;butter;weigh;kilograms;topology;set-up;a320;dms,design;use;tradit;manufactur;materi;optim;perform;paramet;techniqu;addit;gener;save;geometri;cost;prototyp;reduct;lightweight;increment;yield;lighter;raw;countless;preconceiv;narrow;vastli;butter;weigh;kilogram;topolog;set-up;a320;5-axi,,environmental
-37.93963412,31.68477084,1647815011_1936545,662,Manufacturing_what-is-machine-learning,5/10/2017,Manufacturing,error;iq’s;echo,error;machine-learn;echo,,
-23.72154076,-1.742080455,1647815187_0105486,663,Manufacturing_what-materials-are-used-in-3d-printing,12/15/2021,Manufacturing,3d-printed;pla;conductor;graphene;graphite;dmls,3d-print;pla;conductor;graphen;graphit;dml,,
-21.42210843,12.86750388,1647815109_311854,664,Manufacturing_women-in-manufacturing,10/20/2021,Manufacturing,though;stem;women;girls,subject;stem;women;girl,,social
-5.422646283,31.43519813,1647814946_0256207,665,Manufacturing_woom-bikes,1/6/2021,Manufacturing,children;ages;kids;adults;cofounding;bike;bicycle;ride,children;age;kid;adult;cofound;bike;bicycl;ride,,
75.02741292,66.11268646,1647814418_924449,666,Manufacturing_workforce-upskilling,3/15/2021,Manufacturing,,,,
-13.16662774,9.103181744,1647815036_1033795,667,Manufacturing_wysiwyg,10/5/2016,Manufacturing,editor,editor,,turbine
-12.3532429,-99.23405358,1647554868_7283008,668,Respect_buckminster-fuller-works,1/22/2019,Respect,buckminster;fuller,buckminst;fuller,,
-12.3532429,-99.23405358,1647554829_2726116,669,Respect_dan-kiley,10/3/2017,Respect,landscape;garden;modern;foundation;miller;nations;modernist;saarinen;fountain,landscap;garden;modern;foundat;miller;nation;modernist;saarinen;fountain,,
-12.3532429,-99.23405358,1647554875_6364155,670,Respect_fazlur-khan,4/7/2020,Respect,structure;verticality;pushing;john;tubes;som;perimeters;illinois;braces;khan’s;sears;john;emeritus;1966;oral;ali,structur;vertic;push;john;tube;som;perimet;illinoi;brace;khan;sear;hancock;emeritu;1966;oral;ali,,wind;bim;embodied energy
-12.3532429,-99.23405358,1647554830_1848207,671,Respect_georgia-louise-harris-brown,2/6/2018,Respect,brazil;browne;woman;pioneer;washington;modernist;architecture;african-americans;mies,brazil;brown;woman;pioneer;washington;modernist;kansa;african-american;mie,,urbanism
-12.3532429,-99.23405358,1647554835_7046475,672,Respect_im-pei-architect,4/2/2019,Respect,charmed;harvard;pei;kennedy;pyramid,charm;harvard;pei;kennedi;pyramid,,
-12.67721387,11.70164536,1647814844_8698921,673,Robotics_history-of-industrial-robots,10/17/2018,Robotics,1900;lander,1900;lander,,
-14.347294,29.69745607,1647554859_658988,674,Sustainability_adapting-to-climate-change,9/21/2016,Sustainability,,,,
-22.39708954,-4.845928942,1647554857_903882,675,Sustainability_agricultural-engineering,3/30/2016,Sustainability,family;grow;foods;bright;farms;herbs;hive,eat;grow;food;bright;farm;herb;hive,,agriculture
-52.76497696,-84.94620184,1647554868_9001837,676,Sustainability_artificial-reef,1/23/2019,Sustainability,oil;bulwarks,oil;rig,,environmental
-52.76497696,-84.94620184,1647554875_355142,677,Sustainability_ash-recycling,3/24/2020,Sustainability,fly;ash;ceramic,fli;ash;ceram,,recycling;environmental
-52.76497696,-84.94620184,1647554872_5425365,678,Sustainability_bamboo-modular-homes,9/5/2019,Sustainability,wall;piles;selling,configur;stilt;single-unit,,bim
-52.76497696,-84.94620184,1647554872_6831567,679,Sustainability_battery-powered-motorcycle,9/10/2019,Sustainability,face;drivers;whale;motorbikes;mototaxis;ampersand;petrol,buy;driver;whale;motorbik;mototaxi;ampersand;petrol,,air pollution
-52.76497696,-84.94620184,1647554875_1988854,680,Sustainability_bees-and-climate-change,3/18/2020,Sustainability,professor;hans;high-tech;honey;slightest;jürgen;colonial;beehive;bee;ambassadors;friederike;voigt;eagle;pcb,professor;han;high-tech;honey;slightest;jürgen;coloni;beehiv;bee;ambassador;friederik;voigt;eagl;pcb,,agriculture;wind
-52.76497696,-84.94620184,1647554812_2051425,681,Sustainability_biobased-material,2/18/2021,Sustainability,petroleum;ski,petroleum;ski,,supply chain
-52.76497696,-84.94620184,1647554815_1131432,682,Sustainability_build-change-retrofits-homes-in-bogota,9/21/2021,Sustainability,system’s;colombia,fix;colombia,,social
-52.76497696,-84.94620184,1647554867_7585123,683,Sustainability_c40-cities,9/13/2018,Sustainability,climate;goal;female;crucial;might;pillars;cop26;obstacles,climat;action;femal;event;extrem;pillar;summit;obstacl,,
-52.76497696,-84.94620184,1647554815_8475554,684,Sustainability_calwave,11/3/2021,Sustainability,largest;offshore;waves;create;fraction;versus,largest;offshor;wave;clean-energi;unus;submerg,,greenhouse gas emissions;wind;wind turbine;turbine;solar
-52.76497696,-84.94620184,1647554862_7841256,685,Sustainability_careers-in-sustainable-engineering,6/15/2017,Sustainability,sustainable-design;creators;whoever;baron;curricula,sustainable-design;creator;whoever;baron;curricula,,social
15.85323017,-24.48370643,1647554857_6070168,686,Sustainability_catapult-design-secret-to-success,3/10/2016,Sustainability,wilson;takes;impatient;catapult,wilson;patienc;impati;catapult,,social;solar
19.55503518,1.172210306,1647554861_2059295,687,Sustainability_challenergy,3/6/2017,Sustainability,wind;rotate;propels;perpendicular;wind;shimizu;cylinder;coal-;typhoons;magnus,wind;rotat;propel;perpendicular;turbin;shimizu;cylind;nuclear-pow;typhoon;magnu,,wind;wind turbine;turbine
-25.85764856,91.27604722,1647554872_377086,688,Sustainability_circular-city,8/30/2019,Sustainability,economies;circular,economi;circular,,recycling;air quality;social;environmental
2.751173399,99.96214806,1647554864_6813426,689,Sustainability_circular-design,11/8/2017,Sustainability,whether;disassembly;magdani,spaceship;disassembl;magdani,,renewable energy
2.751173399,99.96214806,1647554870_775496,690,Sustainability_circular-economy-sustainability,6/18/2019,Sustainability,return;architectural;circular;geared;wearing,stuff;upcycl;circular;gear;t-shirt,,recycling;supply chain
2.751173399,99.96214806,1647554859_5183508,691,Sustainability_clean-water-in-developing-countries,9/1/2016,Sustainability,water;village;lacked;municipal;hand;allen;eco-village;senegal;nairobi;waste-collection,water;villag;lack;municip;sanit;allen;eco-villag;seneg;nairobi;waste-collect,,social
2.751173399,99.96214806,1647554815_9881892,692,Sustainability_climate-action-planning,11/8/2021,Sustainability,regions;part;gas;emerge;finance;shareholders;bonds;evolutionary;widening,leverag;planet;ghg;cop26;financ;sharehold;bond;evolutionari;widen,,greenhouse gas emissions;esg;environmental;social;net zero
2.751173399,99.96214806,1647554864_2089794,693,Sustainability_climate-agreement-green-building,9/18/2017,Sustainability,2015;befell;agreements;trump;usgbc;withdrawal;disappointed,2015;pari;agreement;trump;usgbc;withdraw;disappoint,,greenhouse gas emissions;environmental
